method,params,rmsre,lut,dsp
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=14,1.189801e-05,1599,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=12,1.189805e-05,1574,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=10,1.189889e-05,1551,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=14,1.191553e-05,1539,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=12,1.191575e-05,1526,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=10,1.191921e-05,1514,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,1.199949e-05,1499,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,1.221280e-05,1493,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,1.247523e-05,1485,8
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.255793e-05,1035,10
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.299788e-05,1034,10
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.339054e-05,1030,10
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,1.356512e-05,1915,7
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,1.426068e-05,1021,11
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.443298e-05,1026,10
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,1.463476e-05,1025,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,1.557425e-05,1455,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,1.601842e-05,1484,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.605143e-05,1479,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.671087e-05,1474,8
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.689678e-05,1344,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.689867e-05,1320,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.690222e-05,1304,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.691930e-05,1276,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.703517e-05,1266,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.709012e-05,1264,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.726081e-05,1260,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,1.775203e-05,1024,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.776377e-05,1254,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.778182e-05,1019,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.805306e-05,1250,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.837928e-05,1014,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.883926e-05,1246,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,2.063637e-05,1694,7
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,2.200919e-05,1234,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,2.873662e-05,1471,8
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,2.973782e-05,1011,10
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=10;rec_WORD_WIDTH=10,3.157665e-05,1350,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=14,3.157692e-05,1335,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=12,3.157693e-05,1310,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=10,3.157725e-05,1287,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.157791e-05,1230,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=14,3.158353e-05,1275,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=12,3.158361e-05,1262,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=10,3.158491e-05,1250,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,3.161530e-05,1235,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.162849e-05,1217,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,3.169687e-05,1229,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,3.179891e-05,1221,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,3.224208e-05,1651,7
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,3.334860e-05,1220,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,3.336447e-05,1215,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.368668e-05,1210,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,3.579664e-05,1430,7
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,4.100406e-05,1207,8
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.188335e-05,1188,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.188450e-05,1172,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.189007e-05,1144,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.192796e-05,1134,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.194602e-05,1132,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.200243e-05,1128,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.217153e-05,1122,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.227074e-05,1118,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.254745e-05,1114,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,5.376543e-05,1102,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=17;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,6.072657e-05,1298,7
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=14,9.386710e-05,1203,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=12,9.386711e-05,1178,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=10,9.386721e-05,1155,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,9.386743e-05,1098,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=14,9.386932e-05,1143,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=12,9.386935e-05,1130,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=10,9.386979e-05,1118,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,9.388002e-05,1103,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,9.388446e-05,1085,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,9.390752e-05,1097,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,9.394201e-05,1089,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,9.447783e-05,1088,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,9.448343e-05,1083,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,9.459769e-05,1078,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,9.744364e-05,1075,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,1.072457e-04,1166,7
