method,params,rmsre,lut,dsp
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.130080e-03,627,5
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.233987e-03,625,5
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=16;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.296418e-03,640,3
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.296495e-03,638,3
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.296499e-03,636,3
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.303824e-03,634,3
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.402428e-03,632,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,3.713349e-03,631,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.753656e-03,630,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,4.414609e-03,623,5
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,4.476794e-03,628,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,4.480572e-03,626,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,4.485964e-03,624,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,4.556951e-03,622,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,4.628938e-03,620,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,5.518801e-03,618,3
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,6.531927e-03,617,3
